gt,method1,method2
1,0.2829877,0.329791
0,0.0017798448,0.0029215529
0,0.0014575786,0.0028665098
0,0.016553162,0.013922612
0,0.0032385988,0.009174259
0,0.0012084508,0.0033302244
1,0.017229725,0.025971815
0,0.0009634317,0.0013333027
0,0.019457769,0.055692703
0,0.0062594414,0.008141488
0,0.16213427,0.15280998
0,0.06640428,0.07754668
1,0.6563261,0.5646409
0,0.0011563717,0.0018278917
0,0.0024894031,0.0044485847
0,0.0026257217,0.005614041
0,0.0032770855,0.0051748944
0,0.061680768,0.05248869
0,0.0045617204,0.00561431
0,0.030845722,0.05179143
0,0.013235145,0.0333167
0,0.015293753,0.012140689
0,0.022706835,0.026399732
0,0.015888346,0.01806739
0,0.0040704412,0.0030256507
0,0.007873191,0.008585129
0,0.003041283,0.0055107945
0,0.013734329,0.03502871
1,0.6750106,0.30539265
0,0.0022790106,0.0025989881
0,0.003055213,0.0071087694
0,0.0028292374,0.0034166945
0,0.11010283,0.11670741
0,0.0046342555,0.0043374184
0,0.014698004,0.04687466
0,0.0025137053,0.006344177
0,0.010869703,0.03665171
0,0.17725821,0.15318793
0,0.012398227,0.020687023
0,0.045883257,0.064768784
0,0.005680055,0.007357919
1,0.0099849,0.010976595
0,0.07117563,0.20507646
0,0.002041586,0.0078964215
0,0.009236245,0.009438563
0,0.0044104,0.0067850524
0,0.007446184,0.0169668
0,0.016615476,0.027044203
0,0.0975443,0.11072154
0,0.006998939,0.009508113
0,0.00211707,0.0039379974
0,0.9840194,0.7088457
0,0.0011847521,0.0020223882
0,0.0011231155,0.0012576112
0,0.012052927,0.0102821225
0,0.034167603,0.048461616
0,0.0050171874,0.012651928
1,0.056460164,0.17376494
0,0.0067470693,0.0037218838
0,0.0020683184,0.0028467514
0,0.017639661,0.02103827
0,0.0059533794,0.004739877
0,0.002116653,0.006068795
0,0.24164523,0.13194083
0,0.0014858724,0.0010714036
0,0.0012778327,0.00061988446
0,0.019865105,0.004645489
0,0.114196025,0.14765859
0,0.002816364,0.006415966
0,0.01220505,0.021866886
0,0.01959573,0.016487155
1,0.27723333,0.2922441
0,0.001103641,0.0004939048
0,0.012109412,0.019034872
0,0.009270904,0.015582359
0,0.0061006495,0.006821816
0,0.0016401245,0.0012575076
0,0.0023051603,0.0027801145
1,0.67967504,0.859038
0,0.0015262194,0.0012908174
0,0.01775944,0.017406419
0,0.0011191352,0.00075221906
0,0.010788123,0.013945097
0,0.0014958269,0.0011143512
0,0.0061105657,0.009797944
0,0.00057703204,0.0010626632
0,0.025325155,0.022202957
0,0.031314757,0.039878566
0,0.0017995961,0.0021459924
0,0.0032715811,0.004380941
0,0.030131068,0.054632004
0,0.0010785141,0.003100192
0,0.013249509,0.017087344
0,0.002732636,0.007342163
0,0.006476112,0.006197065
0,0.0114487745,0.010097714
0,0.0408238,0.033078823
1,0.7340507,0.7223792
0,0.0073555233,0.0069208364
0,0.003722285,0.0051260944
0,0.1342508,0.10164551
0,0.001986735,0.002695066
0,0.23580004,0.121556945
0,0.0021571366,0.009979358
0,0.0012609235,0.0014931678
0,0.0020637184,0.0012182692
0,0.031128634,0.026376259
1,0.04678582,0.06799538
0,0.004345197,0.0037356385
0,0.01951627,0.028856983
0,0.003064298,0.004748942
0,0.026525876,0.14725854
0,0.0025818555,0.005000448
0,0.037011538,0.04126457
0,0.0031663403,0.0028690486
0,0.0029712163,0.006094338
0,0.00949427,0.005711599
0,0.004852264,0.014505338
0,0.0011450012,0.0022294999
0,0.015912782,0.014052616
0,0.025996039,0.02619643
0,0.01700418,0.0057756007
0,0.015857086,0.024790764
0,0.6145911,0.09504413
0,0.0031707848,0.0011440194
0,0.19973129,0.314697
0,0.0005671181,0.00048824167
0,0.0027433373,0.0016841991
0,0.000119320524,3.61E-05
0,0.002124762,0.0062122187
0,0.0031788852,0.0021726205
1,0.02798373,0.025936864
0,0.010812571,0.010675039
0,0.0036600984,0.005927893
0,0.0019780002,0.008173718
0,0.0024554725,0.0035489374
0,0.012584084,0.025416398
0,0.009146906,0.017900974
0,0.00031114963,0.00039703597
0,0.10949528,0.2196456
0,0.003470778,0.005995744
1,0.21622954,0.26543695
0,0.005076539,0.003488601
0,0.0030034648,0.004441387
1,0.41597185,0.14454871
1,0.009281364,0.007640453
0,0.026180765,0.0464435
1,0.22929251,0.31809047
0,0.0026108576,0.004096508
0,0.016794354,0.05288772
0,0.00032087683,0.00056470133
0,0.0049876766,0.0056875623
0,0.0024215644,0.0014142502
0,0.0038175774,0.0030469105
1,0.022268275,0.06512029
0,0.0042325803,0.0075772554
0,0.005448794,0.0072732125
1,0.0063930266,0.00645936
0,0.023278352,0.034358706
0,0.23762825,0.29745117
0,0.00794508,0.017291447
0,0.0038507823,0.006160774
0,0.0023307465,0.0009260169
0,0.0030879814,0.0031436367
0,0.008823757,0.0096825175
0,0.006342178,0.008091231
1,0.31634626,0.22763395
0,0.003163216,0.004502426
0,0.0014873304,0.002258537
0,0.0067392127,0.003815768
0,0.0197288,0.021928217
1,0.9782412,0.6596004
0,0.003512034,0.0047656167
0,0.030042255,0.03106513
0,0.0049614497,0.004413871
1,0.19030671,0.21718286
0,0.0546845,0.14922649
0,0.033695787,0.04610188
1,0.086314134,0.23582849
0,0.0038767403,0.005924738
0,0.00074788043,0.00071831
0,0.023197552,0.017915517
0,0.010531769,0.013242596
0,0.015113769,0.009269808
0,0.0019379079,0.001650949
0,0.007626019,0.017948367
1,0.108019084,0.14662406
0,0.002187444,0.019354708
0,0.07546904,0.09675598
0,0.025941757,0.018783988
0,0.0040031783,0.015214069
0,0.0015265966,0.002587232
0,0.0035186687,0.0047276267
0,0.0064640744,0.008135903
1,0.16795364,0.25760972
0,0.18780428,0.050314944
0,0.17557698,0.290261
0,0.02514791,0.028678346
0,0.007867705,0.011259967
0,0.003622453,0.0031213288
1,0.02095843,0.029382076
0,0.005788163,0.012483008
0,0.32051298,0.35991263
0,0.032637805,0.055913206
0,0.0068419334,0.018242927
0,0.018340508,0.015020327
0,0.0036419171,0.0053889207
0,0.0058881147,0.00241247
0,0.009349373,0.00834916
0,0.0076585,0.006157715
0,0.0043564877,0.0073729483
0,0.20815755,0.2865511
0,0.0015859524,0.0015135896
0,0.0059301555,0.005242076
0,0.0025606297,0.010624175
0,0.00070333143,0.0028757257
0,0.009326356,0.021706946
0,0.0056596645,0.011036891
0,0.004666248,0.003405325
0,0.002402005,0.0067624766
0,0.1338323,0.08675364
0,0.004376411,0.010464395
0,0.006203015,0.0065870313
1,0.9882908,0.95542866
0,0.005704988,0.0054139765
0,0.008892532,0.009778062
1,0.40846428,0.40024185
0,0.011750004,0.030971967
0,0.2805885,0.13045177
0,0.003171971,0.0026451715
0,0.023886796,0.03245932
0,0.021051768,0.029648865
0,0.0060798987,0.00507455
0,0.025760625,0.04659696
0,0.0016382344,0.003942539
0,0.0076299678,0.017344926
0,0.009021153,0.014591097
0,0.0006750067,0.000874979
1,0.49588266,0.09001858
0,0.0061474983,0.00978455
0,0.0022960128,0.004094958
0,0.021022841,0.033035304
0,0.9990294,0.915828
0,0.0037716257,0.0073706
0,0.020455437,0.02208259
0,0.0051215515,0.009469983
0,0.00043431218,0.0017377
1,0.056293692,0.05332419
0,0.0017766699,0.0011142737
0,0.016545696,0.052276775
0,0.013119376,0.015887825
0,0.0020530783,0.008929055
1,0.8798824,0.9247391
0,0.0033055376,0.0027713885
0,0.0051693763,0.0061295866
0,0.0030207757,0.0023410644
0,0.0010613222,0.0018837911
0,0.006825428,0.004150045
1,0.12859516,0.13131571
0,0.9487064,0.8627169
0,0.11140471,0.091483705
1,0.029508425,0.03919054
0,0.0022935474,0.0018745575
0,0.0045029474,0.006685849
0,0.0045317756,0.009879469
0,0.009472703,0.026563816
0,0.033913583,0.049708843
0,0.01836589,0.025046919
0,0.003284812,0.0016038587
0,0.0015830699,0.0016572152
0,0.0025818532,0.004827444
1,0.16621858,0.07904926
0,0.003298156,0.0048042415
0,0.023166064,0.026040783
0,0.0019899264,0.004448819
0,0.084146656,0.065025546
0,0.0017922829,0.0024885305
0,0.03474398,0.014671663
0,0.006968126,0.029454097
0,0.01664351,0.004307232
0,0.0029773372,0.002425664
0,0.0023009572,0.0053264955
0,0.00026613893,0.00056105613
0,0.0072367913,0.0063367086
0,0.005510131,0.006306468
0,0.004378038,0.0051688342
0,0.0037494407,0.004177691
0,0.0018335972,0.0015481493
0,0.41605693,0.43099236
0,0.0020925587,0.002701947
0,0.0019633202,0.003490632
0,0.014311958,0.015842691
0,0.04105363,0.059230123
0,0.004452157,0.002912606
0,0.001137208,0.0036906835
0,0.004328182,0.008547789
0,0.030584538,0.04021473
0,0.00893777,0.008313943
0,0.012130074,0.011619965
0,0.025867442,0.046012975
0,0.004261111,0.0051634572
0,0.020245599,0.04428189
0,0.006708405,0.0064506996
0,0.0017577315,0.0017634209
0,0.122803226,0.11884091
0,0.0011405814,0.0020000155
0,0.011563403,0.030410834
0,0.009174454,0.010814305
0,0.0003724118,0.00022963781
0,0.009269468,0.009374427
0,0.010360713,0.015111129
0,0.005957442,0.0284329
0,0.31146562,0.3140434
0,0.0034245409,0.0099882
0,0.0025850588,0.0060741995
0,0.0018006259,0.009519864
0,0.009359029,0.007370478
1,0.98767066,0.96523875
0,0.019883092,0.02565373
0,0.0022627208,0.0055582607
0,0.0009646272,0.0010753312
0,0.0053425687,0.009630777
0,0.05763045,0.10120946
0,0.0013226218,0.0024178743
0,0.0017711754,0.005203197
0,0.016357068,0.0063513587
0,0.011245097,0.005640959
0,0.0034397366,0.011213033
0,0.43439928,0.32892972
1,0.006994234,0.009297808
0,0.017834274,0.030725341
0,0.014145835,0.01510822
0,0.2334352,0.20267242
0,0.026839674,0.02465542
0,0.0004082867,0.0017727003
0,0.0036767337,0.005794269
0,0.0048714564,0.011434088
0,0.0006011199,0.0008379765
0,0.0083489735,0.030725565
0,0.004000077,0.012903256
0,0.051652938,0.034749385
0,0.0011852443,0.001934739
0,0.002519149,0.0015034376
0,0.0005822312,0.0010605206
0,0.007958061,0.0058974777
0,0.0022490679,0.002951038
1,0.035464108,0.04383964
0,0.0362885,0.07423103
0,0.0064953705,0.006169928
0,0.001008971,0.0021757735
0,0.009529194,0.008268262
0,0.0074579036,0.011076772
0,0.002805383,0.004612334
0,0.010795932,0.009478171
0,0.001955143,0.0017348966
0,0.018328527,0.0658299
0,0.0017106273,0.0017252784
0,0.00023023853,0.00020671809
0,0.0036607161,0.010188947
0,0.0025168674,0.0031799842
0,0.005089643,0.01199325
0,0.014796246,0.025548298
0,0.004922375,0.0032418426
0,0.016849866,0.040420055
0,0.0014714333,0.0023710579
0,0.0015473004,0.007498683
0,0.031981014,0.0264339
0,0.010382325,0.010687832
0,0.001986407,0.0072847167
0,0.0029758755,0.002640933
0,0.028354298,0.038073815
0,0.060511295,0.08022713
0,0.012000321,0.015494575
0,0.0058890334,0.010324367
0,0.013325123,0.017232155
1,0.119672835,0.17586544
0,0.01676453,0.009821273
0,0.009749179,0.017788311
0,0.0034547742,0.006207799
0,0.044025842,0.043127082
0,0.0008329195,0.0017587485
1,0.0035345508,0.006155451
0,0.02594328,0.0461693
0,0.009042365,0.019017996
0,0.0015982707,0.0031052746
0,0.00450155,0.0097621875
0,0.008865144,0.02145608
0,0.011208568,0.008581371
1,0.7083172,0.31948268
0,0.0008085697,0.00044799843
0,0.0015639092,0.0028896853
0,0.0023582513,0.0029553205
0,0.06758262,0.076079234
0,0.014024506,0.012704477
0,0.004065409,0.006779168
0,0.023397077,0.0896523
0,0.0010500588,0.0013864995
0,0.05301138,0.095381595
0,0.0070376163,0.0054089283
0,0.0076955557,0.0071917386
0,0.021383341,0.025702527
0,0.010025196,0.014575166
0,0.07093409,0.20087561
0,0.0011971246,0.0012435392
0,0.007188361,0.006921423
0,0.007106935,0.0045545697
0,0.02575867,0.03806257
0,0.01754632,0.02594928
0,0.020073088,0.01933573
0,0.00075182493,0.0037430068
0,0.008389731,0.007732373
0,0.0006902658,0.0052947276
0,0.008543753,0.011154649
0,0.06753831,0.07061458
0,0.0032948125,0.0030476106
0,0.0006741909,0.0004950183
0,0.0018170349,0.001419693
0,0.05732119,0.042923063
0,0.005127924,0.008575653
1,0.24607396,0.18223836
0,0.03440921,0.052288637
0,0.010474985,0.0058214
1,0.015348132,0.034296293
0,0.022984937,0.027775677
0,0.01331475,0.018448653
0,0.0013525647,0.00080860016
0,0.0029212655,0.0038822538
0,0.005625072,0.009302579
0,0.0019006821,0.0020491213
0,0.0015940942,0.002894871
1,0.69421256,0.50785476
0,0.013950226,0.025485292
0,0.014339995,0.01738837
0,0.0016339025,0.0011636895
0,0.0017714478,0.0029716399
0,0.0072781234,0.020556398
0,0.008703231,0.013231808
1,0.4979308,0.5199925
0,0.05391671,0.06214158
0,0.0109742405,0.018598702
0,0.004318346,0.00953555
0,0.0031288692,0.010713717
0,0.002416098,0.0032469698
0,0.001126016,0.0012420133
0,0.004747182,0.005826784
0,0.0603154,0.022421267
0,0.010354305,0.024065986
0,0.0082845865,0.011718225
0,0.0024943503,0.0061798217
0,0.013216938,0.011215223
0,0.0053389245,0.009036935
0,0.0053555663,0.009988841
0,0.013525676,0.021873372
0,0.003234896,0.008736233
0,0.0065614884,0.0076454766
1,0.02376078,0.049710307
0,0.028531507,0.064274654
0,0.010498682,0.015559709
0,0.007925938,0.0072401734
0,0.0010654164,0.0043294462
0,0.034909308,0.06225267
0,0.008799078,0.015676124
1,0.044038642,0.09601864
0,0.043874994,0.030538918
0,0.019666715,0.01337296
0,0.028250702,0.0389556
0,0.007136863,0.006548344
0,0.005821118,0.0039035752
0,0.01747539,0.023631085
0,0.03604487,0.06845529
0,0.02550519,0.018948497
0,0.0011361853,0.0013805828
0,0.0012556291,0.0050473968
0,0.030821111,0.039073754
0,0.027087437,0.05673482
0,0.10110286,0.030184282
0,0.0026377286,0.0055800527
0,0.019523652,0.0665357
0,0.0014065806,0.00079576176
0,0.0058995835,0.00882719
0,0.023382446,0.028366065
0,0.5496463,0.41937318
0,0.024495887,0.019636901
1,0.9142679,0.62818056
0,0.0011703522,0.002190042
0,0.004778369,0.0025560267
0,0.0015459368,0.0012768302
0,0.006063031,0.006243179
0,0.008597756,0.025182651
0,0.002104379,0.0040685395
0,0.009296538,0.015402445
0,0.0026950687,0.0031254904
1,0.024292326,0.03338638
0,0.016826538,0.02523409
0,0.0034711573,0.014170913
0,0.0078080534,0.014246412
0,0.010507364,0.012164297
0,0.002431875,0.0019747138
0,0.03838204,0.059052262
0,0.009195871,0.033430077
0,0.0039987643,0.0048853154
0,0.003542362,0.009777378
0,0.009446382,0.016143152
0,0.00039265124,0.0010440636
0,0.003317672,0.0052222535
0,0.0043198513,0.012118902
0,0.007644326,0.0064249975
0,0.0063727857,0.009297426
0,0.0035679874,0.002388294
0,0.079278305,0.045613665
0,0.003526058,0.0031331717
0,0.026169887,0.016967501
0,0.009480911,0.0075905416
0,0.0020613128,0.0035755832
0,0.0022458844,0.0057908446
0,0.0004433723,0.00054113305
0,0.012378467,0.018215705
1,0.11295761,0.23810555
0,0.007415035,0.010002615
0,0.16613732,0.19004141
0,0.00045000575,0.00017762433
0,0.36571863,0.5021323
0,0.0071300147,0.0054567666
0,0.0023971116,0.001353693
0,0.0021453022,0.007199082
0,0.008644235,0.0054143695
0,0.0008024453,0.0024781453
0,0.0005551105,0.0008588666
0,0.0059280787,0.019787855
0,0.0021104247,0.003179987
0,0.057229042,0.051963028
0,0.0047198427,0.0035194044
0,0.019045202,0.03029604
1,0.9766897,0.9287326
0,0.001420681,0.0016989236
0,0.0044194753,0.0067046504
0,0.02393661,0.023345785
0,0.0057083317,0.010662974
0,0.0013615211,0.002230216
0,0.2646997,0.19923282
0,0.027080307,0.0338181
0,0.027617304,0.04890627
0,0.040624257,0.036647737
0,0.007554131,0.010767641
0,0.021713132,0.037908744
0,0.0011188681,0.0015859879
0,0.01127517,0.023794351
0,0.00082200207,0.0011715384
0,0.0030885644,0.005662246
0,0.005110787,0.007824568
0,0.012146226,0.029829876
0,0.0006719489,0.00036663673
0,0.0037547504,0.008382811
0,0.0046064686,0.01638796
0,0.16994078,0.067435354
0,0.00615995,0.004826695
0,0.017184366,0.019237485
0,0.0035720787,0.0051172143
0,0.0036812657,0.043240223
0,0.0022769114,0.0018348745
0,0.007682604,0.006460863
0,0.043289345,0.052476574
0,0.0067587844,0.008956809
0,0.021615978,0.05846207
1,0.97476417,0.80750406
0,0.050329264,0.29437372
0,0.017755084,0.025231222
0,0.007606305,0.024009569
0,0.0039467565,0.00367781
0,0.008671667,0.021063697
0,0.0039792378,0.007352122
0,0.0037120236,0.006861081
0,0.01393011,0.025599072
0,0.0028831705,0.005568581
0,0.012156661,0.022848029
0,0.00903215,0.013542809
0,0.0062177265,0.030399164
0,0.025095569,0.046620347
0,0.0023000215,0.0019743296
0,0.004046605,0.05797807
0,0.0043970225,0.0066697816
0,0.0023039642,0.008258743
0,0.0014894216,0.001107155
0,0.18548769,0.19310269
0,0.017460726,0.031759303
0,0.009841299,0.011513678
0,0.0034292357,0.0069190175
0,0.009412785,0.012858257
0,0.0029382636,0.0019103731
0,0.031828858,0.041500274
0,0.00269127,0.008979741
0,0.009146185,0.023245735
0,0.009655076,0.0050013233
0,0.0009227,0.0017105776
0,0.033964876,0.044944525
0,0.0088972915,0.0060422164
0,0.0010539221,0.00094864704
0,0.0019108234,0.0016469698
0,0.0046652514,0.01432362
0,0.074512884,0.057270095
0,0.004899732,0.008746107
0,0.00524673,0.0057093897
0,0.013192959,0.019669237
0,0.0060217236,0.013288036
0,0.0014500818,0.00081294513
0,0.011802666,0.012750896
0,0.03335895,0.03958981
0,0.009378426,0.011507569
0,0.0014210389,0.0011046765
0,0.0114950305,0.008883791
0,0.0029614163,0.007009385
1,0.99904424,0.9594514
0,0.0016940895,0.009688994
0,0.0029058617,0.0034083624
0,0.02801847,0.025758997
0,0.6207271,0.57643694
0,0.0039085923,0.0033661854
0,0.00207076,0.0017510717
0,0.0076572867,0.005202086
0,0.005256784,0.020705935
0,0.0013022437,0.0021340584
0,0.011131625,0.0125941895
0,0.0030384373,0.0074703884
0,0.021864299,0.044082135
0,0.0014875818,0.0010761352
0,0.006378878,0.010380336
0,0.005787515,0.004028728
0,0.005327319,0.0059643616
0,0.004025186,0.015444015
0,0.0010887857,0.0005299529
0,0.046310265,0.015153228
0,0.0052219233,0.0037819385
1,0.011534199,0.03190795
0,0.005066921,0.0075639817
0,0.010128867,0.031038841
0,0.013960868,0.030342806
0,0.010608654,0.008205397
0,0.0049618804,0.0036472518
0,0.013388816,0.01929513
0,0.0043540355,0.00749747
0,0.013874722,0.011183925
0,0.017314564,0.04372675
0,0.0027511897,0.0018609583
0,0.0015619256,0.0031067745
0,0.0018596753,0.0018830595
0,0.012114878,0.08200314
0,0.0017288981,0.0010198434
0,0.0011392952,0.008050617
0,0.0016019188,0.001821948
0,0.010280618,0.015859013
0,0.03334183,0.037572194
0,0.0051554395,0.015700113
0,0.0043094265,0.007582715
0,0.0033640503,0.0021972228
0,0.027137723,0.15880075
0,0.0055797403,0.010611276
0,0.0019844738,0.010726102
0,0.014384742,0.02067736
0,0.19945689,0.118152656
0,0.9863245,0.79051524
1,0.0032995169,0.008513846
0,0.0011559834,0.0008702919
1,0.0050564157,0.0061109713
0,0.0018858337,0.0043534026
0,0.008308224,0.0064985007
1,0.21098393,0.2234722
0,0.000777672,0.0008059178
0,0.0027367063,0.0016513214
1,0.04504228,0.0698096
0,0.01293126,0.028934011
0,0.0013946707,0.001972563
0,0.005212631,0.009388674
0,0.010900971,0.02666736
0,0.0017020677,0.0062606786
0,0.057946667,0.06556254
0,0.004099032,0.0029865084
0,0.014415508,0.015410611
0,0.0035105823,0.023788283
0,0.005186791,0.004754329
0,0.009262595,0.011037461
1,0.026620425,0.04589173
0,0.0015836828,0.0057655
0,0.021910362,0.03399159
0,0.0567923,0.18026204
0,0.01827632,0.041209232
0,0.04545145,0.21134475
0,0.032900378,0.05618776
0,0.016269073,0.038145807
0,0.012881197,0.013581013
0,0.00556903,0.02876413
0,0.0020267554,0.0018184009
0,0.0032416526,0.007823503
0,0.0023598988,0.0053758714
0,0.0017533654,0.0021797463
0,0.0033300093,0.003758121
0,0.057355896,0.06451385
0,0.009831675,0.011791864
0,0.0035280976,0.004922553
0,0.009430533,0.009064365
0,0.0057778764,0.0032071245
0,0.013107071,0.028506063
0,0.0009057628,0.0008251993
0,0.002204234,0.0037048515
0,0.0023314175,0.0039283815
0,0.0027134956,0.02237958
0,0.006061787,0.017146708
0,0.18333375,0.15742563
0,0.0021539745,0.0036832043
1,0.095344625,0.14112608
0,0.0035485716,0.0069151656
1,0.013351121,0.0136916395
0,0.004221421,0.0068368744
0,0.0020295118,0.0023873206
0,0.008608122,0.00597976
0,0.0018234878,0.004460174
0,0.018397642,0.015674092
0,0.003420161,0.010615473
0,0.016591124,0.021640483
0,0.0015089026,0.0026712397
0,0.0010029228,0.0008140777
1,0.7943911,0.37966082
0,0.22308846,0.38121268
0,0.0054986957,0.016126698
0,0.031486455,0.08631968
0,0.0063895104,0.009355567
0,0.0069210622,0.0038967824
0,0.0002904778,0.0012137585
0,0.02686406,0.07216595
0,0.029888116,0.100847445
0,0.01075809,0.023994984
0,0.009287877,0.0060381307
0,0.0058377604,0.06592414
0,0.0015069735,0.0022995414
0,0.22497788,0.3380374
0,0.007269003,0.01106442
0,0.0009226605,0.021077815
0,0.0011052113,0.0011706303
0,0.05803057,0.03510817
0,0.00073873217,0.0019766968
0,0.006040218,0.008165547
0,0.0006794568,0.00059845485
0,0.0009010388,0.0009390572
0,0.0019779708,0.025430072
0,0.0029447498,0.004440291
0,0.005460396,0.0036016707
0,0.0024452922,0.0013526356
0,0.004678833,0.007942167
0,0.007227709,0.021017484
0,0.021376738,0.02115435
0,0.0067342226,0.01009315
0,0.00038126993,0.00033074658
0,0.0012741442,0.0012576596
0,0.0027387778,0.00411031
0,0.04466063,0.09425386
0,0.0026928175,0.0014503587
0,0.010118092,0.016045928
1,0.10093175,0.10073478
0,0.07768128,0.14474194
0,0.008219118,0.0074183103
0,0.0050708177,0.016800212
1,0.21060589,0.39656305
0,0.014806196,0.01869876
0,0.035832874,0.101818845
0,0.009526853,0.019786889
0,0.030323073,0.048693277
0,0.010778598,0.01805892
0,0.003564307,0.010424495
0,0.0013743861,0.0020386367
0,0.0044339336,0.006759829
0,0.019385885,0.014721903
0,0.0032135856,0.0019158847
0,0.0015767568,0.0017589368
0,0.0022499913,0.0032108908
0,0.021558324,0.09299929
0,0.0050399904,0.013546636
0,0.012937475,0.008927359
0,0.0034389258,0.004248273
0,0.022492504,0.012895746
0,0.010143067,0.010009081
0,0.0028905976,0.0022833236
0,0.0053979196,0.006710226
0,0.0066448133,0.0075349286
0,0.011013971,0.006867137
0,0.010383766,0.013188205
0,0.004454231,0.004260251
0,0.0072517227,0.0148987835
0,0.007321919,0.010440272
0,0.0030270463,0.0019341588
0,0.0027166372,0.0015036608
0,0.0014120962,0.0022405952
0,0.0024550837,0.001777332
0,0.001938513,0.001158398
0,0.011155412,0.0076970924
0,0.017040405,0.029512905
0,0.0020289093,0.0072466987
0,0.0028339725,0.002837957
0,0.009756906,0.009472757
1,0.87175626,0.8395101
1,0.99909496,0.9278346
0,0.042379923,0.0759491
0,0.10336854,0.05697967
0,0.0028924302,0.0034821916
1,0.9159127,0.6812828
0,0.014084245,0.0139178075
0,0.0032216203,0.0063207736
0,0.0032046637,0.005335064
1,0.9984408,0.8207262
0,0.0021514497,0.008205994
0,0.013635111,0.016233815
0,0.011950908,0.021466384
0,0.002371947,0.0022254072
0,0.00035247588,0.0011854141
0,0.0021765458,0.003830993
0,0.24773172,0.2583546
0,0.00106753,0.007705525
1,0.0072016832,0.020332899
0,0.00991069,0.012955867
0,0.0053136894,0.006536276
0,0.09152192,0.119978294
0,0.0036683518,0.007879804
0,0.001559882,0.0017134479
0,0.0060388437,0.025617817
0,0.00089647283,0.00040186878
0,0.014779205,0.01438072
0,0.0033189731,0.005845362
0,0.00037249064,0.0009255921
0,0.0018971929,0.0010988577
0,0.0010344303,0.0009011779
0,0.012621484,0.0119583765
0,0.004208828,0.023091882
1,0.006855725,0.010450942
0,0.001112982,0.002822818
0,0.0020278166,0.00083358685
0,0.0032433805,0.0113573875
0,0.0028945052,0.011466197
1,0.07284862,0.073312484
0,0.011109691,0.02077399
0,0.0017470364,0.0016119889
0,0.0062004374,0.0071143657
0,0.9204913,0.14705376
0,0.0014127318,0.0032699115
0,0.0011411553,0.004947129
0,0.0009028173,0.0009945391
1,0.05172978,0.0654046
0,0.0018097648,0.0062245866
0,0.008287274,0.012234445
0,0.19569354,0.099098526
0,0.0033337446,0.0039005117
0,0.0027242284,0.004547165
0,0.020544933,0.020740964
0,0.012468915,0.021109503
0,0.0049566166,0.011088698
0,0.0012170254,0.0008428298
0,0.01843983,0.012159552
0,0.011280056,0.018413965
0,0.021680735,0.0119804535
0,0.049185816,0.054902203
0,0.0032464804,0.002969187
0,0.006279878,0.0036038633
0,0.004525898,0.003224044
0,0.0005615737,0.0019735012
0,0.015251193,0.016165335
0,0.051895533,0.10689999
0,0.0025121097,0.0017218237
0,0.0025967997,0.0055587827
0,0.0039237533,0.004673688
0,0.0075380965,0.008991906
0,0.0056061833,0.012566948
0,0.01889199,0.023230935
0,0.0074569797,0.009641876
0,0.01673185,0.022492642
0,0.0050263368,0.01118404
0,0.01320993,0.014521229
0,0.0038529981,0.0058958093
0,0.005409321,0.008770097
1,0.488866,0.39361992
0,0.0016329103,0.0020088283
1,0.86024576,0.78847903
0,0.0020077522,0.0017065564
0,0.114204444,0.13643374
0,0.0022946193,0.0008673419
1,0.031241855,0.048136562
0,0.006975918,0.026644683
0,0.0036011948,0.0066692345
0,0.0040561156,0.0034383668
0,0.0008966466,0.0024040868
0,0.0029192828,0.003898641
0,0.012813052,0.031511042
0,0.007304524,0.0176646
0,0.0012373709,0.002245001
0,0.0043895994,0.017633332
0,0.104915306,0.14139774
0,0.001470266,0.0007842899
0,0.0072729927,0.008245751
0,0.0037786898,0.0059031304
0,0.020327382,0.03662043
0,0.0075747925,0.013481428
0,0.0006303074,0.0014410273
0,0.01841527,0.030281503
0,0.015427826,0.042465143
1,0.98619163,0.96797377
0,0.00067589694,0.0015034518
0,0.005179135,0.0073234965
0,0.010571152,0.0082302345
0,0.009799706,0.009230365
0,0.0048685423,0.010744915
0,0.004062514,0.004216117
0,0.13084842,0.17156956
0,0.0096194595,0.023988364
0,0.0029791512,0.0055808066
0,0.05746569,0.08652099
1,0.9632991,0.8409304
0,0.064018,0.07434458
0,0.0032010055,0.0019861981
0,0.0031323498,0.003907783
0,0.0024128787,0.0011557714
0,0.0009980063,0.000822033
0,0.0064772777,0.0052448115
0,0.016673723,0.0320784
0,0.008794916,0.030250896
0,0.0077077853,0.018970624
0,0.01927112,0.017717045
0,0.0010199103,0.0011267408
0,0.00053918385,0.0007297272
0,0.014689098,0.011767346
0,0.03896508,0.07327564
0,0.011240496,0.015306009
0,0.0009736927,0.00035910908
0,0.11313277,0.11403969
1,0.15373845,0.2988633
0,0.003945722,0.0038215
0,0.0009323175,0.0003159061
0,0.003029469,0.006434511
0,0.0015155807,0.00058652303
0,0.003502899,0.007447502
0,0.037451044,0.015608618
0,0.0013717923,0.0022160322
0,0.3526473,0.10309081
1,0.8868246,0.8581534
0,0.018109478,0.024778944
0,0.0011890415,0.0013800741
0,0.005065306,0.006096591
0,0.040861204,0.030319419
0,0.08208132,0.045140844
0,0.027309347,0.0510738
0,0.06246209,0.10564715
0,0.003898958,0.002039212
0,0.0009103037,0.001969986
0,0.96664655,0.47440997
0,0.0006779736,0.0016102431
0,0.0040532537,0.0019757065
